District,Police Station,Year,FIR No.,Registration Date,FIR No,Sections,Address,Crime_Section,Latitude,Longitude
THANE CITY,NIJAMPURA,2024,299,24/02/2024 19:04:00,0299/2024,भारतीय दंड संहिता १८६० - 283,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.234836,73.017693
THANE CITY,NIJAMPURA,2024,298,24/02/2024 18:37:00,0298/2024,भारतीय दंड संहिता १८६० - 283,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.260890,73.046178
THANE CITY,NIJAMPURA,2024,297,24/02/2024 00:01:44,0297/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.226121,72.947499
THANE CITY,NIJAMPURA,2024,296,23/02/2024 20:00:00,0296/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.163653,72.991380
THANE CITY,NIJAMPURA,2024,295,23/02/2024 17:35:00,0295/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.198974,73.022419
THANE CITY,NIJAMPURA,2024,294,23/02/2024 17:00:00,0294/2024,भारतीय दंड संहिता १८६० - 283,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.278392,73.035570
THANE CITY,NIJAMPURA,2024,293,23/02/2024 01:22:20,0293/2024,भारतीय दंड संहिता १८६० - 285,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.175605,72.985525
THANE CITY,NIJAMPURA,2024,292,23/02/2024 01:07:35,0292/2024,भारतीय दंड संहिता १८६० - 285,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.268442,73.047906
THANE CITY,NIJAMPURA,2024,291,22/02/2024 23:15:28,0291/2024,भारतीय दंड संहिता १८६० - 283,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.211767,73.005971
THANE CITY,NIJAMPURA,2024,290,20/02/2024 23:17:19,0290/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.206029,72.975999
THANE CITY,NIJAMPURA,2024,289,20/02/2024 22:48:49,0289/2024,भारतीय दंड संहिता १८६० - 283,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.262582,72.938961
THANE CITY,NIJAMPURA,2024,288,20/02/2024 22:20:31,0288/2024,"भारतीय दंड संहिता १८६० - 323,324,504","Ring Vivekananda, NIJAMPURA",Assault,19.157516,72.954454
THANE CITY,NIJAMPURA,2024,287,20/02/2024 16:20:00,0287/2024,"भारतीय दंड संहिता १८६० - 279,338; मोटरवाहन अधिनियम, १९८८ - 134(A),134(B),184,187","Bishop Cotton School Road, NIJAMPURA",Assault,19.215350,72.978599
THANE CITY,NIJAMPURA,2024,286,20/02/2024 02:28:04,0286/2024,"भारतीय दंड संहिता १८६० - 323,326,34,341,504,506","Bishop Cotton School Road, NIJAMPURA",Assault,19.223198,73.049263
THANE CITY,NIJAMPURA,2024,285,19/02/2024 18:31:00,0285/2024,भारतीय दंड संहिता १८६० - 283,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.188044,73.016958
THANE CITY,NIJAMPURA,2024,284,19/02/2024 18:02:00,0284/2024,भारतीय दंड संहिता १८६० - 283,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.192052,73.019701
THANE CITY,NIJAMPURA,2024,283,19/02/2024 15:53:56,0283/2024,भारतीय दंड संहिता १८६० - 283,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.212266,72.934366
THANE CITY,NIJAMPURA,2024,282,19/02/2024 11:14:00,0282/2024,भारतीय दंड संहिता १८६० - 283,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.156130,72.982373
THANE CITY,NIJAMPURA,2024,521,01/05/2024 20:16:58,0521/2024,"भारतीय दंड संहिता १८६० - 289,304-A; मोटरवाहन अधिनियम, १९८८ - 134(A),134(B),184","Bishop Cotton School Road, NIJAMPURA",Murder,19.222690,73.047563
THANE CITY,NIJAMPURA,2024,520,30/04/2024 20:36:31,0520/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 33(1)(db); महाराष्ट्र मालमत्ता विरूपणास प्रतिबंध अधिनियम १९९५ - 3; मुंबई प्रांतीय महापालिका अधिनियम 1949 - 244,245,256","Rajnath Singh Road, NIJAMPURA",Law Enforcement Obstruction,19.251237,73.015618
THANE CITY,NIJAMPURA,2024,518,30/04/2024 19:55:58,0518/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 33(1)(db); महाराष्ट्र मालमत्ता विरूपणास प्रतिबंध अधिनियम १९९५ - 3; मुंबई प्रांतीय महापालिका अधिनियम 1949 - 244,245,256","Rajnath Singh Road, NIJAMPURA",Law Enforcement Obstruction,19.188851,73.039101
THANE CITY,NIJAMPURA,2024,517,30/04/2024 19:37:51,0517/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 33(1)(db); महाराष्ट्र मालमत्ता विरूपणास प्रतिबंध अधिनियम १९९५ - 3; मुंबई प्रांतीय महापालिका अधिनियम 1949 - 244,245,256","Ring Vivekananda, NIJAMPURA",Law Enforcement Obstruction,19.225077,72.938793
THANE CITY,NIJAMPURA,2024,516,29/04/2024 17:34:56,0516/2024,भारतीय दंड संहिता १८६० - 363,"Bishop Cotton School Road, NIJAMPURA",Assault,19.234471,72.946689
THANE CITY,NIJAMPURA,2024,515,29/04/2024 15:04:39,0515/2024,भारतीय दंड संहिता १८६० - 283,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.270587,73.046206
THANE CITY,NIJAMPURA,2024,514,29/04/2024 14:39:37,0514/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.194900,73.012641
THANE CITY,NIJAMPURA,2024,513,29/04/2024 14:01:09,0513/2024,भारतीय दंड संहिता १८६० - 285,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.198806,72.945896
THANE CITY,NIJAMPURA,2024,512,29/04/2024 04:03:00,0512/2024,"भारतीय दंड संहिता १८६० - 380,454","Ring Vivekananda, NIJAMPURA",Theft/Robbery,19.198704,73.036406
THANE CITY,NIJAMPURA,2024,511,28/04/2024 17:43:00,0511/2024,"भारतीय दंड संहिता १८६० - 34,379,427,430","Ring Vivekananda, NIJAMPURA",Theft/Robbery,19.168601,72.922813
THANE CITY,NIJAMPURA,2024,510,27/04/2024 23:26:00,0510/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.201611,73.001999
THANE CITY,NIJAMPURA,2024,509,27/04/2024 13:04:23,0509/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.190046,73.009242
THANE CITY,NIJAMPURA,2024,508,26/04/2024 20:30:00,0508/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.175126,73.045353
THANE CITY,NIJAMPURA,2024,507,26/04/2024 04:13:54,0507/2024,भारतीय दंड संहिता १८६० - 381,"Ring Vivekananda, NIJAMPURA",Theft/Robbery,19.276485,72.934030
THANE CITY,NIJAMPURA,2024,506,25/04/2024 22:51:05,0506/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.221294,72.922749
THANE CITY,NIJAMPURA,2024,505,25/04/2024 09:58:00,0505/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.261770,72.974805
THANE CITY,NIJAMPURA,2024,504,23/04/2024 01:28:55,0504/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.186407,72.952174
THANE CITY,NIJAMPURA,2024,503,23/04/2024 01:00:50,0503/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.231468,72.953729
THANE CITY,NIJAMPURA,2024,502,23/04/2024 00:44:58,0502/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.183445,73.036866
THANE CITY,NIJAMPURA,2024,501,23/04/2024 00:22:45,0501/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Bishop Cotton School Road, NIJAMPURA",Drug Offense,19.194003,72.932507
THANE CITY,NIJAMPURA,2024,500,21/04/2024 23:24:00,0500/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.175890,73.033439
THANE CITY,NIJAMPURA,2024,499,20/04/2024 22:56:00,0499/2024,भारतीय दंड संहिता १८६० - 283,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.204218,72.981218
THANE CITY,NIJAMPURA,2024,498,20/04/2024 20:00:00,0498/2024,भारतीय दंड संहिता १८६० - 285,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.182036,73.039260
THANE CITY,NIJAMPURA,2024,497,20/04/2024 01:27:00,0497/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.246911,72.984207
THANE CITY,NIJAMPURA,2024,496,19/04/2024 23:53:00,0496/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.258398,73.031247
THANE CITY,NIJAMPURA,2024,495,19/04/2024 22:55:00,0495/2024,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a)","Rajnath Singh Road, NIJAMPURA",Law Enforcement Obstruction,19.201955,72.953642
THANE CITY,NIJAMPURA,2024,494,19/04/2024 18:30:00,0494/2024,भारतीय दंड संहिता १८६० - 363,"Ring Vivekananda, NIJAMPURA",Assault,19.165392,72.967255
THANE CITY,NIJAMPURA,2024,493,18/04/2024 20:57:40,0493/2024,भारतीय दंड संहिता १८६० - 283,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.261179,72.958716
THANE CITY,NIJAMPURA,2024,492,18/04/2024 15:47:19,0492/2024,भारतीय दंड संहिता १८६० - 379,"Bishop Cotton School Road, NIJAMPURA",Theft/Robbery,19.266471,73.025272
THANE CITY,NIJAMPURA,2024,491,18/04/2024 13:48:39,0491/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.171623,72.971675
THANE CITY,NIJAMPURA,2024,490,17/04/2024 22:10:00,0490/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.213332,73.022382
THANE CITY,NIJAMPURA,2024,489,17/04/2024 09:08:00,0489/2024,भारतीय दंड संहिता १८६० - 363,"Ring Vivekananda, NIJAMPURA",Assault,19.262903,73.009576
THANE CITY,NIJAMPURA,2024,488,17/04/2024 04:43:00,0488/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 142","Rajnath Singh Road, NIJAMPURA",Law Enforcement Obstruction,19.163423,73.005970
THANE CITY,NIJAMPURA,2024,487,16/04/2024 20:37:00,0487/2024,भारतीय दंड संहिता १८६० - 283,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.173417,72.921428
THANE CITY,NIJAMPURA,2024,486,16/04/2024 20:31:00,0486/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.188208,73.017291
THANE CITY,NIJAMPURA,2024,485,16/04/2024 04:04:42,0485/2024,भारतीय दंड संहिता १८६० - 379,"Rajnath Singh Road, NIJAMPURA",Theft/Robbery,19.169470,73.041576
THANE CITY,NIJAMPURA,2024,484,16/04/2024 00:55:22,0484/2024,भारतीय दंड संहिता १८६० - 285,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.276299,72.947013
THANE CITY,NIJAMPURA,2024,483,16/04/2024 00:30:23,0483/2024,भारतीय दंड संहिता १८६० - 285,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.197077,72.993891
THANE CITY,NIJAMPURA,2024,482,15/04/2024 17:47:09,0482/2024,भारतीय दंड संहिता १८६० - 379,"Rajnath Singh Road, NIJAMPURA",Theft/Robbery,19.165579,73.014313
THANE CITY,NIJAMPURA,2024,481,15/04/2024 00:43:35,0481/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 20(b),29,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.206472,72.936846
THANE CITY,NIJAMPURA,2024,480,14/04/2024 23:18:07,0480/2024,भारतीय दंड संहिता १८६० - 285,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.185569,72.975359
THANE CITY,NIJAMPURA,2024,479,14/04/2024 22:41:46,0479/2024,"भारतीय दंड संहिता १८६० - 380,457","Ring Vivekananda, NIJAMPURA",Theft/Robbery,19.215618,72.991422
THANE CITY,NIJAMPURA,2024,478,13/04/2024 23:25:33,0478/2024,"भारतीय दंड संहिता १८६० - 34,392","Bishop Cotton School Road, NIJAMPURA",Theft/Robbery,19.259133,73.012922
THANE CITY,NIJAMPURA,2024,477,13/04/2024 20:16:13,0477/2024,भारतीय दंड संहिता १८६० - 283,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.245124,72.926227
THANE CITY,NIJAMPURA,2024,476,13/04/2024 13:50:00,0476/2024,भारतीय दंड संहिता १८६० - 379,"Bishop Cotton School Road, NIJAMPURA",Theft/Robbery,19.247481,72.948743
THANE CITY,NIJAMPURA,2024,475,12/04/2024 20:21:00,0475/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.265367,72.955256
THANE CITY,NIJAMPURA,2024,474,12/04/2024 20:09:00,0474/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Bishop Cotton School Road, NIJAMPURA",Drug Offense,19.229791,72.927534
THANE CITY,NIJAMPURA,2024,473,12/04/2024 03:02:45,0473/2024,भारतीय दंड संहिता १८६० - 379,"Bishop Cotton School Road, NIJAMPURA",Theft/Robbery,19.224854,72.969680
THANE CITY,NIJAMPURA,2024,472,11/04/2024 23:36:20,0472/2024,भारतीय दंड संहिता १८६० - 283,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.173842,73.045588
THANE CITY,NIJAMPURA,2024,471,11/04/2024 19:33:00,0471/2024,भारतीय दंड संहिता १८६० - 363,"Rajnath Singh Road, NIJAMPURA",Assault,19.183206,73.043457
THANE CITY,NIJAMPURA,2024,650,30/06/2024 22:24:13,0650/2024,"भारतीय दंड संहिता १८६० - 332,353,504,506","Rajnath Singh Road, NIJAMPURA",Assault,19.216091,73.049541
THANE CITY,NIJAMPURA,2024,649,29/06/2024 20:56:00,0649/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 142","Bishop Cotton School Road, NIJAMPURA",Law Enforcement Obstruction,19.195108,72.974902
THANE CITY,NIJAMPURA,2024,648,29/06/2024 20:42:00,0648/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 142","Rajnath Singh Road, NIJAMPURA",Law Enforcement Obstruction,19.189534,73.023275
THANE CITY,NIJAMPURA,2024,647,27/06/2024 18:08:12,0647/2024,भारतीय दंड संहिता १८६० - 379,"Rajnath Singh Road, NIJAMPURA",Theft/Robbery,19.166984,72.999482
THANE CITY,NIJAMPURA,2024,646,27/06/2024 14:39:21,0646/2024,भारतीय दंड संहिता १८६० - 381,"Rajnath Singh Road, NIJAMPURA",Theft/Robbery,19.270067,72.999102
THANE CITY,NIJAMPURA,2024,645,27/06/2024 11:55:16,0645/2024,"भारतीय दंड संहिता १८६० - 323,324,34,504,506","Bishop Cotton School Road, NIJAMPURA",Assault,19.254239,72.944531
THANE CITY,NIJAMPURA,2024,644,27/06/2024 01:31:49,0644/2024,"भारतीय दंड संहिता १८६० - 323,324,34","Bishop Cotton School Road, NIJAMPURA",Assault,19.152619,73.040699
THANE CITY,NIJAMPURA,2024,643,26/06/2024 17:52:00,0643/2024,"भारतीय दंड संहिता १८६० - 323,324,34,427,504,506","Rajnath Singh Road, NIJAMPURA",Assault,19.241063,73.046813
THANE CITY,NIJAMPURA,2024,642,25/06/2024 17:44:13,0642/2024,"भारतीय दंड संहिता १८६० - 323,34,504","Ring Vivekananda, NIJAMPURA",Assault,19.212198,72.996840
THANE CITY,NIJAMPURA,2024,641,25/06/2024 00:21:42,0641/2024,भारतीय दंड संहिता १८६० - 379,"Rajnath Singh Road, NIJAMPURA",Theft/Robbery,19.242930,73.028643
THANE CITY,NIJAMPURA,2024,640,24/06/2024 19:14:48,0640/2024,भारतीय दंड संहिता १८६० - 285,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.204505,73.006038
THANE CITY,NIJAMPURA,2024,639,23/06/2024 19:59:18,0639/2024,भारतीय दंड संहिता १८६० - 380,"Ring Vivekananda, NIJAMPURA",Theft/Robbery,19.214391,73.012743
THANE CITY,NIJAMPURA,2024,638,23/06/2024 18:13:27,0638/2024,"भारतीय दंड संहिता १८६० - 323,325,34","Bishop Cotton School Road, NIJAMPURA",Assault,19.184205,72.951060
THANE CITY,NIJAMPURA,2024,637,22/06/2024 19:49:11,0637/2024,भारतीय दंड संहिता १८६० - 283,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.163480,72.937856
THANE CITY,NIJAMPURA,2024,636,22/06/2024 01:13:00,0636/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.276736,73.014980
THANE CITY,NIJAMPURA,2024,635,19/06/2024 23:59:00,0635/2024,भारतीय दंड संहिता १८६० - 283,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.248061,73.021099
THANE CITY,NIJAMPURA,2024,634,19/06/2024 23:56:00,0634/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.157790,73.000553
THANE CITY,NIJAMPURA,2024,633,19/06/2024 13:24:00,0633/2024,"भारतीय दंड संहिता १८६० - 323,325,504,506","Ring Vivekananda, NIJAMPURA",Assault,19.214804,72.922626
THANE CITY,NIJAMPURA,2024,632,16/06/2024 23:31:59,0632/2024,भारतीय दंड संहिता १८६० - 285,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.190982,73.023371
THANE CITY,NIJAMPURA,2024,631,16/06/2024 20:41:31,0631/2024,भारतीय दंड संहिता १८६० - 381,"Bishop Cotton School Road, NIJAMPURA",Theft/Robbery,19.189663,72.951313
THANE CITY,NIJAMPURA,2024,629,15/06/2024 00:49:00,0629/2024,भारतीय दंड संहिता १८६० - 285,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.219982,73.019923
THANE CITY,NIJAMPURA,2024,628,13/06/2024 11:22:37,0628/2024,भारतीय दंड संहिता १८६० - 283,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.221965,72.990519
THANE CITY,NIJAMPURA,2024,627,12/06/2024 19:49:48,0627/2024,भारतीय दंड संहिता १८६० - 283,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.184516,72.933287
THANE CITY,NIJAMPURA,2024,626,12/06/2024 05:50:00,0626/2024,"भारतीय दंड संहिता १८६० - 201; भ्रष्टाचार प्रतिबंधक अधिनियम, १९८८ - 7","Bishop Cotton School Road, NIJAMPURA",Corruption Offense,19.168433,73.018253
THANE CITY,NIJAMPURA,2024,625,11/06/2024 19:48:09,0625/2024,भारतीय दंड संहिता १८६० - 380,"Bishop Cotton School Road, NIJAMPURA",Theft/Robbery,19.194826,72.970133
THANE CITY,NIJAMPURA,2024,624,11/06/2024 00:24:00,0624/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.237225,73.037758
THANE CITY,NIJAMPURA,2024,623,11/06/2024 00:10:00,0623/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Bishop Cotton School Road, NIJAMPURA",Drug Offense,19.157024,72.951351
THANE CITY,NIJAMPURA,2024,622,10/06/2024 17:54:15,0622/2024,भारतीय दंड संहिता १८६० - 285,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.254880,73.043552
THANE CITY,NIJAMPURA,2024,621,09/06/2024 04:14:00,0621/2024,"भारतीय दंड संहिता १८६० - 268,269,270,279,336; मोटरवाहन अधिनियम, १९८८ - 184","Ring Vivekananda, NIJAMPURA",Assault,19.183968,72.933853
THANE CITY,NIJAMPURA,2024,620,09/06/2024 00:05:00,0620/2024,भारतीय दंड संहिता १८६० - 379,"Ring Vivekananda, NIJAMPURA",Theft/Robbery,19.190944,72.981112
THANE CITY,NIJAMPURA,2024,619,08/06/2024 18:39:55,0619/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.219416,72.999774
THANE CITY,NIJAMPURA,2024,618,08/06/2024 18:26:03,0618/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.210934,72.987082
THANE CITY,NIJAMPURA,2024,617,07/06/2024 19:56:47,0617/2024,भारतीय दंड संहिता १८६० - 285,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.235770,73.019002
THANE CITY,NIJAMPURA,2024,616,06/06/2024 21:33:34,0616/2024,भारतीय दंड संहिता १८६० - 379,"Rajnath Singh Road, NIJAMPURA",Theft/Robbery,19.169607,73.003525
THANE CITY,NIJAMPURA,2024,615,06/06/2024 01:30:00,0615/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 122","Bishop Cotton School Road, NIJAMPURA",Law Enforcement Obstruction,19.251940,72.969367
THANE CITY,NIJAMPURA,2024,614,06/06/2024 01:00:00,0614/2024,"भारतीय दंड संहिता १८६० - 294,323,34,353,506","Rajnath Singh Road, NIJAMPURA",Assault,19.151849,72.920084
THANE CITY,NIJAMPURA,2024,613,05/06/2024 21:00:00,0613/2024,"भारतीय दंड संहिता १८६० - 279,338; मोटरवाहन अधिनियम, १९८८ - 134(A),134(B),184","Bishop Cotton School Road, NIJAMPURA",Assault,19.158668,73.028964
THANE CITY,NIJAMPURA,2024,612,05/06/2024 20:39:14,0612/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.201175,73.019761
THANE CITY,NIJAMPURA,2024,611,04/06/2024 17:10:32,0611/2024,भारतीय दंड संहिता १८६० - 153,"Ring Vivekananda, NIJAMPURA",Public Order,19.256592,72.965306
THANE CITY,NIJAMPURA,2024,610,03/06/2024 20:57:04,0610/2024,भारतीय दंड संहिता १८६० - 283,"Ring Vivekananda, NIJAMPURA",Public Safety Violation,19.185292,72.948930
THANE CITY,NIJAMPURA,2024,609,03/06/2024 20:33:58,0609/2024,भारतीय दंड संहिता १८६० - 285,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.152344,72.956837
THANE CITY,NIJAMPURA,2024,608,02/06/2024 22:35:00,0608/2024,भारतीय दंड संहिता १८६० - 285,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.196847,72.989053
THANE CITY,NIJAMPURA,2024,607,02/06/2024 12:53:27,0607/2024,"भारतीय दंड संहिता १८६० - 323,324,34,506","Ring Vivekananda, NIJAMPURA",Assault,19.274598,73.009402
THANE CITY,NIJAMPURA,2024,606,02/06/2024 01:28:00,0606/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.258876,72.957034
THANE CITY,NIJAMPURA,2024,605,02/06/2024 00:10:00,0605/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.224242,73.003676
THANE CITY,NIJAMPURA,2024,604,01/06/2024 19:48:17,0604/2024,"भारतीय दंड संहिता १८६० - 379,427","Bishop Cotton School Road, NIJAMPURA",Theft/Robbery,19.192723,72.932202
THANE CITY,NIJAMPURA,2024,603,01/06/2024 19:11:06,0603/2024,"औषधीद्रव्य व सौंदर्यप्रसाधन अधिनियम, १९४० - 18(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.157214,72.922674
THANE CITY,NIJAMPURA,2024,602,01/06/2024 17:30:52,0602/2024,भारतीय दंड संहिता १८६० - 379,"Rajnath Singh Road, NIJAMPURA",Theft/Robbery,19.249372,73.013543
THANE CITY,NIJAMPURA,2024,601,01/06/2024 16:11:23,0601/2024,भारतीय दंड संहिता १८६० - 283,"Rajnath Singh Road, NIJAMPURA",Public Safety Violation,19.187544,72.924157
THANE CITY,NIJAMPURA,2024,600,01/06/2024 15:37:36,0600/2024,भारतीय दंड संहिता १८६० - 285,"Bishop Cotton School Road, NIJAMPURA",Public Safety Violation,19.236171,72.946579
THANE CITY,NIJAMPURA,2024,722,31/08/2024 20:06:42,0722/2024,"मोटरवाहन अधिनियम, १९८८ - 177; भारतीय न्याय संहिता (बी एन एस), 2023 - 285","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.158630,72.960097
THANE CITY,NIJAMPURA,2024,720,30/08/2024 15:15:00,0720/2024,"भारतीय दंड संहिता १८६० - 323,34,498-A,504,506","Rajnath Singh Road, NIJAMPURA",Assault,19.252606,73.033381
THANE CITY,NIJAMPURA,2024,719,28/08/2024 19:50:00,0719/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 115(2),3(5),351(2),352,91","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.256982,72.978645
THANE CITY,NIJAMPURA,2024,718,28/08/2024 17:20:00,0718/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.153803,72.921968
